provincia_id,provincia_nombre,departamento_id,departamento_nombre,anio,mes_nombre,codigo_delito_sat_prop,nombre_delito_sat_prop,cantidad_hechos,cantidad_hechos_inc_conocido,cantidad_hechos_inc_desconocido,cantidad_hechos_lugar_via_publ,cantidad_hechos_lugar_establec,cantidad_hechos_lugar_dom_part,cantidad_hechos_lugar_sd,cantidad_hechos_arma_de_fuego,cantidad_hechos_arma_otra,cantidad_hechos_arma_sin_arma,cantidad_hechos_arma_sd,cantidad_hechos_origen_denuncia,cantidad_hechos_origen_intervenc,cantidad_hechos_origen_orden_jud,cantidad_hechos_origen_otro,cant_hechos_agrav_por_lesiones,cant_hechos_agrav_sin_lesiones,cantidad_inculpados,cantidad_inculpados_sexo_masc,cantidad_inculpados_sexo_fem,cantidad_inculpados_sexo_sd,cantidad_inculpados_edad_0_15,cantidad_inculpados_edad_16_17,cantidad_inculpados_edad_mas_18,cantidad_inculpados_edad_sd,trimestre,población total,ocupados con ingresos,poblacion_por_departamento,mes,cba-linea de indigencia,inversa del coeficiente de engel,cba-linea de pobreza,nivel general,alimentos y bebidas no alcohólicas,bebidas alcohólicas y tabaco,prendas de vestir y calzado,"vivienda, agua, electricidad y otros combustibles",equipamiento y mantenimiento del hogar,salud,transporte,comunicación,recreación y cultura,educación,restaurantes y hoteles,bienes y servicios varios,impuesto_total,impuesto ingresos brutos,convenio multilateral,impuesto de sellos,impuesto inmobiliario
94,Tierra del Fuego,94007,Río Grande,2022,Septiembre,1,Hurtos (excluir de automotores),49,13,36,15,11,23,0,0,0,49,0,43,6,0,0,0,0,15,12,3,0,2,1,12,0,3er trimestre,172313,74575,100678,9,19189.73,2.56,49125.71,954.6,982.1,763.9,1067.3,755.0,979.7,1042.7,1156.8,645.6,872.4,638.2,929.1,819.7,4715592322.0,662819057.0,1151550325.0,119105585.0,139050.0
94,Tierra del Fuego,94007,Río Grande,2022,Septiembre,4,Robo de automotores,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,172313,74575,100678,9,19189.73,2.56,49125.71,954.6,982.1,763.9,1067.3,755.0,979.7,1042.7,1156.8,645.6,872.4,638.2,929.1,819.7,4715592322.0,662819057.0,1151550325.0,119105585.0,139050.0
94,Tierra del Fuego,94007,Río Grande,2022,Septiembre,5,Robo de bancos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,172313,74575,100678,9,19189.73,2.56,49125.71,954.6,982.1,763.9,1067.3,755.0,979.7,1042.7,1156.8,645.6,872.4,638.2,929.1,819.7,4715592322.0,662819057.0,1151550325.0,119105585.0,139050.0
94,Tierra del Fuego,94007,Río Grande,2022,Septiembre,8,Robo de motocicletas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,172313,74575,100678,9,19189.73,2.56,49125.71,954.6,982.1,763.9,1067.3,755.0,979.7,1042.7,1156.8,645.6,872.4,638.2,929.1,819.7,4715592322.0,662819057.0,1151550325.0,119105585.0,139050.0
94,Tierra del Fuego,94007,Río Grande,2022,Septiembre,3,Robos (excluir de automotores bancos y motocicletas),36,7,29,4,7,25,0,0,0,36,0,33,3,0,0,0,0,13,12,1,0,1,0,12,0,3er trimestre,172313,74575,100678,9,19189.73,2.56,49125.71,954.6,982.1,763.9,1067.3,755.0,979.7,1042.7,1156.8,645.6,872.4,638.2,929.1,819.7,4715592322.0,662819057.0,1151550325.0,119105585.0,139050.0
94,Tierra del Fuego,94007,Río Grande,2022,Septiembre,7,Secuestros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,172313,74575,100678,9,19189.73,2.56,49125.71,954.6,982.1,763.9,1067.3,755.0,979.7,1042.7,1156.8,645.6,872.4,638.2,929.1,819.7,4715592322.0,662819057.0,1151550325.0,119105585.0,139050.0
94,Tierra del Fuego,94014,Ushuaia,2022,Septiembre,6,Extorsiones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,172313,74575,81007,9,19189.73,2.56,49125.71,954.6,982.1,763.9,1067.3,755.0,979.7,1042.7,1156.8,645.6,872.4,638.2,929.1,819.7,4715592322.0,662819057.0,1151550325.0,119105585.0,139050.0
94,Tierra del Fuego,94014,Ushuaia,2022,Septiembre,2,Hurto de automotores,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,172313,74575,81007,9,19189.73,2.56,49125.71,954.6,982.1,763.9,1067.3,755.0,979.7,1042.7,1156.8,645.6,872.4,638.2,929.1,819.7,4715592322.0,662819057.0,1151550325.0,119105585.0,139050.0
94,Tierra del Fuego,94014,Ushuaia,2022,Septiembre,1,Hurtos (excluir de automotores),42,16,26,12,5,25,0,0,0,42,0,37,5,0,0,0,0,16,12,4,0,0,2,14,0,3er trimestre,172313,74575,81007,9,19189.73,2.56,49125.71,954.6,982.1,763.9,1067.3,755.0,979.7,1042.7,1156.8,645.6,872.4,638.2,929.1,819.7,4715592322.0,662819057.0,1151550325.0,119105585.0,139050.0
94,Tierra del Fuego,94014,Ushuaia,2022,Septiembre,4,Robo de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,172313,74575,81007,9,19189.73,2.56,49125.71,954.6,982.1,763.9,1067.3,755.0,979.7,1042.7,1156.8,645.6,872.4,638.2,929.1,819.7,4715592322.0,662819057.0,1151550325.0,119105585.0,139050.0
94,Tierra del Fuego,94014,Ushuaia,2022,Septiembre,5,Robo de bancos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,172313,74575,81007,9,19189.73,2.56,49125.71,954.6,982.1,763.9,1067.3,755.0,979.7,1042.7,1156.8,645.6,872.4,638.2,929.1,819.7,4715592322.0,662819057.0,1151550325.0,119105585.0,139050.0
94,Tierra del Fuego,94014,Ushuaia,2022,Septiembre,8,Robo de motocicletas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,172313,74575,81007,9,19189.73,2.56,49125.71,954.6,982.1,763.9,1067.3,755.0,979.7,1042.7,1156.8,645.6,872.4,638.2,929.1,819.7,4715592322.0,662819057.0,1151550325.0,119105585.0,139050.0
94,Tierra del Fuego,94014,Ushuaia,2022,Septiembre,3,Robos (excluir de automotores bancos y motocicletas),8,3,5,3,1,4,0,0,1,7,0,8,0,0,0,0,0,4,3,1,0,0,0,4,0,3er trimestre,172313,74575,81007,9,19189.73,2.56,49125.71,954.6,982.1,763.9,1067.3,755.0,979.7,1042.7,1156.8,645.6,872.4,638.2,929.1,819.7,4715592322.0,662819057.0,1151550325.0,119105585.0,139050.0
94,Tierra del Fuego,94014,Ushuaia,2022,Septiembre,7,Secuestros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,172313,74575,81007,9,19189.73,2.56,49125.71,954.6,982.1,763.9,1067.3,755.0,979.7,1042.7,1156.8,645.6,872.4,638.2,929.1,819.7,4715592322.0,662819057.0,1151550325.0,119105585.0,139050.0
94,Tierra del Fuego,94007,Río Grande,2022,Octubre,6,Extorsiones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,173203,79925,100678,10,20974.31,2.55,53484.49,1017.6,1053.1,802.5,1130.3,806.9,1041.4,1111.3,1215.2,713.4,931.6,661.0,1000.7,905.4,4736091655.0,646665226.0,1099518242.0,143744319.0,114854.0
94,Tierra del Fuego,94007,Río Grande,2022,Octubre,2,Hurto de automotores,6,4,2,6,0,0,0,0,0,6,0,4,2,0,0,0,0,4,0,4,0,0,0,4,0,4to trimestre,173203,79925,100678,10,20974.31,2.55,53484.49,1017.6,1053.1,802.5,1130.3,806.9,1041.4,1111.3,1215.2,713.4,931.6,661.0,1000.7,905.4,4736091655.0,646665226.0,1099518242.0,143744319.0,114854.0
94,Tierra del Fuego,94007,Río Grande,2022,Octubre,1,Hurtos (excluir de automotores),65,13,52,30,17,18,0,0,0,65,0,57,8,0,0,0,0,18,17,1,0,0,1,17,0,4to trimestre,173203,79925,100678,10,20974.31,2.55,53484.49,1017.6,1053.1,802.5,1130.3,806.9,1041.4,1111.3,1215.2,713.4,931.6,661.0,1000.7,905.4,4736091655.0,646665226.0,1099518242.0,143744319.0,114854.0
94,Tierra del Fuego,94007,Río Grande,2022,Octubre,4,Robo de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,173203,79925,100678,10,20974.31,2.55,53484.49,1017.6,1053.1,802.5,1130.3,806.9,1041.4,1111.3,1215.2,713.4,931.6,661.0,1000.7,905.4,4736091655.0,646665226.0,1099518242.0,143744319.0,114854.0
94,Tierra del Fuego,94007,Río Grande,2022,Octubre,5,Robo de bancos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,173203,79925,100678,10,20974.31,2.55,53484.49,1017.6,1053.1,802.5,1130.3,806.9,1041.4,1111.3,1215.2,713.4,931.6,661.0,1000.7,905.4,4736091655.0,646665226.0,1099518242.0,143744319.0,114854.0
94,Tierra del Fuego,94007,Río Grande,2022,Octubre,8,Robo de motocicletas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,173203,79925,100678,10,20974.31,2.55,53484.49,1017.6,1053.1,802.5,1130.3,806.9,1041.4,1111.3,1215.2,713.4,931.6,661.0,1000.7,905.4,4736091655.0,646665226.0,1099518242.0,143744319.0,114854.0
94,Tierra del Fuego,94007,Río Grande,2022,Octubre,3,Robos (excluir de automotores bancos y motocicletas),30,7,23,11,6,13,0,0,0,30,0,23,7,0,0,0,0,8,7,1,0,4,0,4,0,4to trimestre,173203,79925,100678,10,20974.31,2.55,53484.49,1017.6,1053.1,802.5,1130.3,806.9,1041.4,1111.3,1215.2,713.4,931.6,661.0,1000.7,905.4,4736091655.0,646665226.0,1099518242.0,143744319.0,114854.0
94,Tierra del Fuego,94007,Río Grande,2022,Octubre,7,Secuestros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,173203,79925,100678,10,20974.31,2.55,53484.49,1017.6,1053.1,802.5,1130.3,806.9,1041.4,1111.3,1215.2,713.4,931.6,661.0,1000.7,905.4,4736091655.0,646665226.0,1099518242.0,143744319.0,114854.0
94,Tierra del Fuego,94014,Ushuaia,2022,Octubre,6,Extorsiones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,173203,79925,81007,10,20974.31,2.55,53484.49,1017.6,1053.1,802.5,1130.3,806.9,1041.4,1111.3,1215.2,713.4,931.6,661.0,1000.7,905.4,4736091655.0,646665226.0,1099518242.0,143744319.0,114854.0
94,Tierra del Fuego,94014,Ushuaia,2022,Octubre,2,Hurto de automotores,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,173203,79925,81007,10,20974.31,2.55,53484.49,1017.6,1053.1,802.5,1130.3,806.9,1041.4,1111.3,1215.2,713.4,931.6,661.0,1000.7,905.4,4736091655.0,646665226.0,1099518242.0,143744319.0,114854.0
94,Tierra del Fuego,94014,Ushuaia,2022,Octubre,1,Hurtos (excluir de automotores),30,15,15,4,12,14,0,0,0,30,0,24,6,0,0,0,0,17,12,5,0,2,1,14,0,4to trimestre,173203,79925,81007,10,20974.31,2.55,53484.49,1017.6,1053.1,802.5,1130.3,806.9,1041.4,1111.3,1215.2,713.4,931.6,661.0,1000.7,905.4,4736091655.0,646665226.0,1099518242.0,143744319.0,114854.0
94,Tierra del Fuego,94014,Ushuaia,2022,Octubre,4,Robo de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,173203,79925,81007,10,20974.31,2.55,53484.49,1017.6,1053.1,802.5,1130.3,806.9,1041.4,1111.3,1215.2,713.4,931.6,661.0,1000.7,905.4,4736091655.0,646665226.0,1099518242.0,143744319.0,114854.0
94,Tierra del Fuego,94014,Ushuaia,2022,Octubre,5,Robo de bancos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,173203,79925,81007,10,20974.31,2.55,53484.49,1017.6,1053.1,802.5,1130.3,806.9,1041.4,1111.3,1215.2,713.4,931.6,661.0,1000.7,905.4,4736091655.0,646665226.0,1099518242.0,143744319.0,114854.0
94,Tierra del Fuego,94014,Ushuaia,2022,Octubre,8,Robo de motocicletas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,173203,79925,81007,10,20974.31,2.55,53484.49,1017.6,1053.1,802.5,1130.3,806.9,1041.4,1111.3,1215.2,713.4,931.6,661.0,1000.7,905.4,4736091655.0,646665226.0,1099518242.0,143744319.0,114854.0
94,Tierra del Fuego,94014,Ushuaia,2022,Octubre,3,Robos (excluir de automotores bancos y motocicletas),10,2,8,3,1,6,0,0,0,10,0,9,1,0,0,0,0,2,1,1,0,1,0,1,0,4to trimestre,173203,79925,81007,10,20974.31,2.55,53484.49,1017.6,1053.1,802.5,1130.3,806.9,1041.4,1111.3,1215.2,713.4,931.6,661.0,1000.7,905.4,4736091655.0,646665226.0,1099518242.0,143744319.0,114854.0
94,Tierra del Fuego,94014,Ushuaia,2022,Octubre,7,Secuestros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,173203,79925,81007,10,20974.31,2.55,53484.49,1017.6,1053.1,802.5,1130.3,806.9,1041.4,1111.3,1215.2,713.4,931.6,661.0,1000.7,905.4,4736091655.0,646665226.0,1099518242.0,143744319.0,114854.0
94,Tierra del Fuego,94007,Río Grande,2022,Noviembre,6,Extorsiones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,173203,79925,100678,11,21533.95,2.59,55772.93,1067.5,1094.5,854.9,1189.3,856.6,1098.0,1158.9,1285.8,759.3,965.3,665.7,1059.6,951.2,5126861792.0,675319889.0,1321734661.0,183067698.0,3019550.0
94,Tierra del Fuego,94007,Río Grande,2022,Noviembre,2,Hurto de automotores,2,1,1,2,0,0,0,0,0,2,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,4to trimestre,173203,79925,100678,11,21533.95,2.59,55772.93,1067.5,1094.5,854.9,1189.3,856.6,1098.0,1158.9,1285.8,759.3,965.3,665.7,1059.6,951.2,5126861792.0,675319889.0,1321734661.0,183067698.0,3019550.0
94,Tierra del Fuego,94007,Río Grande,2022,Noviembre,1,Hurtos (excluir de automotores),52,10,42,16,13,23,0,0,0,52,0,50,2,0,0,0,0,13,11,2,0,3,1,9,0,4to trimestre,173203,79925,100678,11,21533.95,2.59,55772.93,1067.5,1094.5,854.9,1189.3,856.6,1098.0,1158.9,1285.8,759.3,965.3,665.7,1059.6,951.2,5126861792.0,675319889.0,1321734661.0,183067698.0,3019550.0
94,Tierra del Fuego,94007,Río Grande,2022,Noviembre,4,Robo de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,173203,79925,100678,11,21533.95,2.59,55772.93,1067.5,1094.5,854.9,1189.3,856.6,1098.0,1158.9,1285.8,759.3,965.3,665.7,1059.6,951.2,5126861792.0,675319889.0,1321734661.0,183067698.0,3019550.0
94,Tierra del Fuego,94007,Río Grande,2022,Noviembre,5,Robo de bancos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,173203,79925,100678,11,21533.95,2.59,55772.93,1067.5,1094.5,854.9,1189.3,856.6,1098.0,1158.9,1285.8,759.3,965.3,665.7,1059.6,951.2,5126861792.0,675319889.0,1321734661.0,183067698.0,3019550.0
94,Tierra del Fuego,94007,Río Grande,2022,Noviembre,8,Robo de motocicletas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,173203,79925,100678,11,21533.95,2.59,55772.93,1067.5,1094.5,854.9,1189.3,856.6,1098.0,1158.9,1285.8,759.3,965.3,665.7,1059.6,951.2,5126861792.0,675319889.0,1321734661.0,183067698.0,3019550.0
94,Tierra del Fuego,94007,Río Grande,2022,Noviembre,3,Robos (excluir de automotores bancos y motocicletas),16,3,13,4,3,9,0,0,1,15,0,15,1,0,0,0,0,5,3,2,0,2,0,3,0,4to trimestre,173203,79925,100678,11,21533.95,2.59,55772.93,1067.5,1094.5,854.9,1189.3,856.6,1098.0,1158.9,1285.8,759.3,965.3,665.7,1059.6,951.2,5126861792.0,675319889.0,1321734661.0,183067698.0,3019550.0
94,Tierra del Fuego,94007,Río Grande,2022,Noviembre,7,Secuestros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,173203,79925,100678,11,21533.95,2.59,55772.93,1067.5,1094.5,854.9,1189.3,856.6,1098.0,1158.9,1285.8,759.3,965.3,665.7,1059.6,951.2,5126861792.0,675319889.0,1321734661.0,183067698.0,3019550.0
94,Tierra del Fuego,94014,Ushuaia,2022,Noviembre,6,Extorsiones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,173203,79925,81007,11,21533.95,2.59,55772.93,1067.5,1094.5,854.9,1189.3,856.6,1098.0,1158.9,1285.8,759.3,965.3,665.7,1059.6,951.2,5126861792.0,675319889.0,1321734661.0,183067698.0,3019550.0
94,Tierra del Fuego,94014,Ushuaia,2022,Noviembre,2,Hurto de automotores,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,4to trimestre,173203,79925,81007,11,21533.95,2.59,55772.93,1067.5,1094.5,854.9,1189.3,856.6,1098.0,1158.9,1285.8,759.3,965.3,665.7,1059.6,951.2,5126861792.0,675319889.0,1321734661.0,183067698.0,3019550.0
94,Tierra del Fuego,94014,Ushuaia,2022,Noviembre,1,Hurtos (excluir de automotores),38,13,25,11,14,13,0,0,0,38,0,35,3,0,0,0,0,15,9,6,0,2,1,12,0,4to trimestre,173203,79925,81007,11,21533.95,2.59,55772.93,1067.5,1094.5,854.9,1189.3,856.6,1098.0,1158.9,1285.8,759.3,965.3,665.7,1059.6,951.2,5126861792.0,675319889.0,1321734661.0,183067698.0,3019550.0
94,Tierra del Fuego,94014,Ushuaia,2022,Noviembre,4,Robo de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,173203,79925,81007,11,21533.95,2.59,55772.93,1067.5,1094.5,854.9,1189.3,856.6,1098.0,1158.9,1285.8,759.3,965.3,665.7,1059.6,951.2,5126861792.0,675319889.0,1321734661.0,183067698.0,3019550.0
94,Tierra del Fuego,94014,Ushuaia,2022,Noviembre,5,Robo de bancos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,173203,79925,81007,11,21533.95,2.59,55772.93,1067.5,1094.5,854.9,1189.3,856.6,1098.0,1158.9,1285.8,759.3,965.3,665.7,1059.6,951.2,5126861792.0,675319889.0,1321734661.0,183067698.0,3019550.0
94,Tierra del Fuego,94014,Ushuaia,2022,Noviembre,8,Robo de motocicletas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,173203,79925,81007,11,21533.95,2.59,55772.93,1067.5,1094.5,854.9,1189.3,856.6,1098.0,1158.9,1285.8,759.3,965.3,665.7,1059.6,951.2,5126861792.0,675319889.0,1321734661.0,183067698.0,3019550.0
94,Tierra del Fuego,94014,Ushuaia,2022,Noviembre,3,Robos (excluir de automotores bancos y motocicletas),8,0,8,1,1,6,0,0,0,8,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,173203,79925,81007,11,21533.95,2.59,55772.93,1067.5,1094.5,854.9,1189.3,856.6,1098.0,1158.9,1285.8,759.3,965.3,665.7,1059.6,951.2,5126861792.0,675319889.0,1321734661.0,183067698.0,3019550.0
94,Tierra del Fuego,94014,Ushuaia,2022,Noviembre,7,Secuestros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,173203,79925,81007,11,21533.95,2.59,55772.93,1067.5,1094.5,854.9,1189.3,856.6,1098.0,1158.9,1285.8,759.3,965.3,665.7,1059.6,951.2,5126861792.0,675319889.0,1321734661.0,183067698.0,3019550.0
94,Tierra del Fuego,94007,Río Grande,2022,Diciembre,6,Extorsiones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,173203,79925,100678,12,22586.55,2.58,58273.3,1115.9,1131.4,915.3,1239.5,893.0,1142.2,1224.9,1351.5,786.7,1023.2,676.9,1137.7,999.4,5374135389.0,811998993.0,1187378054.0,153180406.0,263587.0
94,Tierra del Fuego,94007,Río Grande,2022,Diciembre,2,Hurto de automotores,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,173203,79925,100678,12,22586.55,2.58,58273.3,1115.9,1131.4,915.3,1239.5,893.0,1142.2,1224.9,1351.5,786.7,1023.2,676.9,1137.7,999.4,5374135389.0,811998993.0,1187378054.0,153180406.0,263587.0
94,Tierra del Fuego,94007,Río Grande,2022,Diciembre,1,Hurtos (excluir de automotores),50,13,37,20,8,22,0,0,0,50,0,33,17,0,0,0,0,17,14,3,0,4,1,12,0,4to trimestre,173203,79925,100678,12,22586.55,2.58,58273.3,1115.9,1131.4,915.3,1239.5,893.0,1142.2,1224.9,1351.5,786.7,1023.2,676.9,1137.7,999.4,5374135389.0,811998993.0,1187378054.0,153180406.0,263587.0
94,Tierra del Fuego,94007,Río Grande,2022,Diciembre,4,Robo de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,173203,79925,100678,12,22586.55,2.58,58273.3,1115.9,1131.4,915.3,1239.5,893.0,1142.2,1224.9,1351.5,786.7,1023.2,676.9,1137.7,999.4,5374135389.0,811998993.0,1187378054.0,153180406.0,263587.0
94,Tierra del Fuego,94007,Río Grande,2022,Diciembre,5,Robo de bancos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,173203,79925,100678,12,22586.55,2.58,58273.3,1115.9,1131.4,915.3,1239.5,893.0,1142.2,1224.9,1351.5,786.7,1023.2,676.9,1137.7,999.4,5374135389.0,811998993.0,1187378054.0,153180406.0,263587.0
94,Tierra del Fuego,94007,Río Grande,2022,Diciembre,8,Robo de motocicletas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,173203,79925,100678,12,22586.55,2.58,58273.3,1115.9,1131.4,915.3,1239.5,893.0,1142.2,1224.9,1351.5,786.7,1023.2,676.9,1137.7,999.4,5374135389.0,811998993.0,1187378054.0,153180406.0,263587.0
94,Tierra del Fuego,94007,Río Grande,2022,Diciembre,3,Robos (excluir de automotores bancos y motocicletas),26,5,21,6,3,17,0,0,0,26,0,14,12,0,0,0,0,8,7,1,0,1,0,6,1,4to trimestre,173203,79925,100678,12,22586.55,2.58,58273.3,1115.9,1131.4,915.3,1239.5,893.0,1142.2,1224.9,1351.5,786.7,1023.2,676.9,1137.7,999.4,5374135389.0,811998993.0,1187378054.0,153180406.0,263587.0
94,Tierra del Fuego,94007,Río Grande,2022,Diciembre,7,Secuestros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,173203,79925,100678,12,22586.55,2.58,58273.3,1115.9,1131.4,915.3,1239.5,893.0,1142.2,1224.9,1351.5,786.7,1023.2,676.9,1137.7,999.4,5374135389.0,811998993.0,1187378054.0,153180406.0,263587.0
94,Tierra del Fuego,94014,Ushuaia,2022,Diciembre,6,Extorsiones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,173203,79925,81007,12,22586.55,2.58,58273.3,1115.9,1131.4,915.3,1239.5,893.0,1142.2,1224.9,1351.5,786.7,1023.2,676.9,1137.7,999.4,5374135389.0,811998993.0,1187378054.0,153180406.0,263587.0
94,Tierra del Fuego,94014,Ushuaia,2022,Diciembre,2,Hurto de automotores,3,2,1,3,0,0,0,0,0,3,0,3,0,0,0,0,0,2,2,0,0,0,0,2,0,4to trimestre,173203,79925,81007,12,22586.55,2.58,58273.3,1115.9,1131.4,915.3,1239.5,893.0,1142.2,1224.9,1351.5,786.7,1023.2,676.9,1137.7,999.4,5374135389.0,811998993.0,1187378054.0,153180406.0,263587.0
94,Tierra del Fuego,94014,Ushuaia,2022,Diciembre,1,Hurtos (excluir de automotores),28,8,20,10,6,12,0,0,0,28,0,27,1,0,0,0,0,8,5,3,0,0,0,8,0,4to trimestre,173203,79925,81007,12,22586.55,2.58,58273.3,1115.9,1131.4,915.3,1239.5,893.0,1142.2,1224.9,1351.5,786.7,1023.2,676.9,1137.7,999.4,5374135389.0,811998993.0,1187378054.0,153180406.0,263587.0
94,Tierra del Fuego,94014,Ushuaia,2022,Diciembre,4,Robo de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,173203,79925,81007,12,22586.55,2.58,58273.3,1115.9,1131.4,915.3,1239.5,893.0,1142.2,1224.9,1351.5,786.7,1023.2,676.9,1137.7,999.4,5374135389.0,811998993.0,1187378054.0,153180406.0,263587.0
94,Tierra del Fuego,94014,Ushuaia,2022,Diciembre,5,Robo de bancos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,173203,79925,81007,12,22586.55,2.58,58273.3,1115.9,1131.4,915.3,1239.5,893.0,1142.2,1224.9,1351.5,786.7,1023.2,676.9,1137.7,999.4,5374135389.0,811998993.0,1187378054.0,153180406.0,263587.0
94,Tierra del Fuego,94014,Ushuaia,2022,Diciembre,8,Robo de motocicletas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,173203,79925,81007,12,22586.55,2.58,58273.3,1115.9,1131.4,915.3,1239.5,893.0,1142.2,1224.9,1351.5,786.7,1023.2,676.9,1137.7,999.4,5374135389.0,811998993.0,1187378054.0,153180406.0,263587.0
94,Tierra del Fuego,94014,Ushuaia,2022,Diciembre,3,Robos (excluir de automotores bancos y motocicletas),8,1,7,3,2,3,0,0,0,8,0,6,2,0,0,0,0,1,0,1,0,0,0,1,0,4to trimestre,173203,79925,81007,12,22586.55,2.58,58273.3,1115.9,1131.4,915.3,1239.5,893.0,1142.2,1224.9,1351.5,786.7,1023.2,676.9,1137.7,999.4,5374135389.0,811998993.0,1187378054.0,153180406.0,263587.0
